7.832126369209988503e-01,7.533961821912669998e-02,-8.568396759337074120e-02,-1.136503604863281724e+00,-7.411606728950979883e-02,-1.147713913758487136e-02,-3.457053385059996597e-01,-1.915463851381481730e-01,3.077961305013471871e-01,-9.648497983160249092e-01,-7.348502145661807150e-01,-3.463797391422198113e-01,5.307780041731934295e-01,-1.272640106283360883e-01,3.418935526275956316e-01,8.833032808313723283e-02,1.895335532524528022e-01,6.343075006200132870e-02,6.260757612852154708e-01,-3.889991351710218037e-01,-5.247044396261845156e-01,-5.426532789597751094e-01,-1.415094135675192544e-01,-2.782881742060828723e-01,4.072794096806194308e-01,5.908917204024715097e-01,-4.337189848489236832e-01,-9.898408087246791942e-02,-3.021329129374310529e-01,3.064603171589172503e-01,-1.316661406668971357e-01,-8.632612269425194995e-01,2.856834192969391895e-01,4.107991455147863014e-01,5.881406386229299788e-01,-4.318563164153790268e-01,-2.203548017271301229e-01,4.817690717607291395e-01,-3.983136493630188429e-02,1.498837780675680020e-01,-8.235140968662486545e-04,1.338233122817813481e-01,-1.523235097632535083e-02,1.324897696352527778e-02,-3.791223321891664111e-01,-4.218957463236137628e-01,1.766459938438571520e-01,4.338239664662887907e-01,-1.961471182577903816e-01,1.720720733620791920e-01
-4.280179157368746989e-01,-1.465134675120770003e-01,-3.778793444017786163e-01,9.365166156236075512e-01,-4.159156869125429923e-01,7.122162182991478296e-01,7.056295846400061356e-01,6.368545265791610843e-01,3.939721468633002321e-01,-1.380430603567172065e-01,-4.144611485856933841e-01,1.778176777800492270e-01,-1.353919361202190197e-01,1.222654444486910297e+00,-7.206707173241193587e-01,-2.117938657712269482e-02,-1.067727720854887014e-01,-3.909754891195684756e-01,-2.339891256878981474e-01,3.515383451399027304e-01,1.897538653416140086e-01,-6.775139384540942444e-01,-4.291547847339294286e-01,-6.891279124599714034e-01,-1.420559581435062169e-01,1.687944426281164922e-01,7.862811729801103544e-01,-3.952816857029651798e-01,2.806104195296802439e-01,-2.827164785797500191e-01,-5.161378426563589805e-01,2.750635014829135375e-02,-3.770889820284313299e-01,-2.450376775114047889e-01,2.643040215029214823e-01,-2.066403546571729255e-01,1.109293840801056502e-01,-1.270861545835323125e-01,3.523746685949398216e-01,1.104683648439614696e-01,-2.170136918498914436e-01,2.432454146425421793e-01,1.771616803118206684e-01,2.491892487322770466e-01,-4.851348717919509723e-02,7.588712862506121759e-01,3.076593949709711673e-01,3.027147151004183634e-02,-2.213087316123578951e-01,-1.320519882576654327e-02
6.639908099777703798e-01,-1.781980534625659807e-01,-1.137809510996203206e-02,9.039898392766273494e-01,-1.067526069521019583e+00,4.838681564997386886e-01,8.242995232018703045e-02,8.031682684202977596e-01,1.848311123354531293e-01,-7.568558233516110845e-02,-5.105594076771440282e-01,-2.137705398786954591e-01,-2.090345778701327428e-01,1.940270547361034464e-02,-1.536745772555383749e-01,-1.573948375027319491e-01,1.418205451920682425e-01,-4.024276218391752424e-01,-4.976337595399292768e-01,1.926878704393588382e-01,1.609932966071565830e-01,2.551050023502851039e-01,6.089464666998908871e-02,-9.265586497316252723e-02,4.394822093642359873e-01,-5.168937543113930611e-01,-2.893770812983655349e-01,-2.365421122701032997e-01,-1.923172684085719180e-03,-1.693902215715891446e-01,7.616977909972369454e-02,-5.003313982913019931e-02,-1.550478980401603923e-01,3.620574825109438288e-01,-4.580473145159428272e-01,2.730633565220281778e-01,2.408573771383579754e-01,1.724971472782849957e-01,-4.456571596537657332e-01,-3.384639568525892872e-01,1.115598321355098788e-01,-3.888809662851233639e-01,1.708958711235088745e-01,-8.805129175327978952e-02,2.865201358462354797e-01,-5.133942561951618799e-01,4.348054469228770369e-01,2.575261767039340177e-01,-2.606589099481100846e-01,7.987053061566672107e-02
-7.918074771879153317e-01,4.791960915529850928e-01,1.207127015964650552e+00,2.411537122476754003e-01,2.672957691476461894e-01,4.356569622467776348e-01,-5.763573535735874200e-03,1.342346846823087025e-01,-5.634997493187032802e-01,-1.242850980994934101e-01,2.081592076279229764e-01,2.889924885888431882e-01,-1.550146548413336989e-01,1.903239759870638537e-01,-9.285093843248050371e-02,-2.221106038418679818e-01,4.628222924239067115e-01,2.841972273934875171e-01,3.028844237539092266e-01,-3.203102261433801723e-02,4.252308671996640199e-01,2.773557114658575795e-01,-6.257815505942593282e-01,6.299111867534572529e-01,1.971219958486667423e-01,9.743028605785408747e-02,-7.264096301204282791e-02,1.785735770582878301e-01,-7.581982152797003827e-02,-2.960474475885966315e-03,-8.356443939332601489e-02,-3.282883651656759438e-01,4.839027793981562353e-02,-2.806495115695137668e-02,-2.446668078375228983e-01,-8.746869737234878039e-01,3.937006036666321207e-01,6.286288244147950066e-02,-2.727835409358500551e-01,-5.746481690766259282e-02,3.394946323687373924e-01,-3.718510310638741033e-04,-1.067300803795411673e-01,-6.834351886552935129e-01,4.469918451268770077e-01,6.972917703853234728e-02,-1.472236482548529013e-01,-1.842585044984127729e-01,3.040418491571057480e-01,-5.182115260762056030e-02
-5.620066062456324785e-01,3.387621704642370113e-01,-5.868185749568414211e-01,-2.263258727532749606e-02,-3.596723097619277665e-01,1.073860416165272197e-01,-2.406208294527812375e-01,3.048834012771218030e-02,1.051409952934674041e-01,1.909633547475906301e-01,-1.547679277974719492e-01,-3.595133331747804584e-01,-5.350415310888397835e-01,-1.203622916069552878e-01,-2.557125371977221270e-02,-7.719085231482394338e-01,-3.537546792663260470e-02,-8.091136071658453499e-01,3.881391395108123032e-01,2.070580119761916971e-01,-2.393567150937580545e-01,3.393831735879028755e-01,1.835753231822355724e-01,-2.008434807916356646e-01,2.420041925018630580e-01,-8.749224765469940102e-02,-3.509124159851771396e-01,3.410646457626086980e-01,-3.110309012448292387e-01,9.532513707447497209e-02,9.622377995633414616e-02,3.137942790724707054e-01,5.004352143876040770e-01,-5.805671914126695476e-01,-4.042736301513002450e-01,2.727664001351896503e-02,2.288230814004193481e-01,2.510410504689122857e-01,-1.124215742530988854e-01,3.755332318305145134e-01,1.925329003750648679e-02,2.844806579003158337e-02,2.086283657558171967e-01,1.478246506494466372e-01,1.725780267047230254e-01,-2.935203137158926001e-01,-1.564831667704644491e-01,2.490982177016944077e-01,4.224315991256028663e-02,3.489323881442771835e-01
-1.489496541869289870e-01,-1.523457731317487962e-01,-6.700885892292044455e-01,7.916177529754839792e-01,4.106230414257606293e-02,-6.595972247273365063e-01,4.125752063785698143e-01,-4.555714865237394107e-01,2.550328803058377058e-02,-4.397899705399601067e-01,6.675943302271297730e-01,-4.912263531159912627e-02,-4.849315578576005037e-01,2.001110573468794507e-01,1.392355622762281031e-01,-1.387764928774195758e-02,-3.081591190831861615e-01,-3.277899638984759223e-01,-4.462463283867108554e-01,1.523809206365052404e-02,-3.070990131357801967e-01,5.802236925451501742e-02,5.761274656543870221e-02,5.058676840244799022e-01,5.255120940257326234e-01,-4.148084396322455902e-02,-2.701209935194509582e-01,-2.694397784646562211e-01,2.887362752735114779e-01,6.729665040546140009e-02,-2.673901795950150428e-01,1.300725042102557349e-01,-5.038275747145309902e-01,1.441829731300104944e-01,-1.155158952671815065e-01,-1.921009750987414666e-01,-7.708312108943211616e-01,-2.259605899388293995e-02,5.402048041888002361e-01,2.490802568832375385e-01,-1.076080426025694953e-01,2.590203140753026198e-02,1.717412031761728353e-01,-1.098110487086246673e-01,-2.696218205198346873e-01,-3.730412112140371605e-02,-3.286014220262983843e-02,5.699949238307632227e-01,-4.474563233040762533e-02,-8.585073909118233759e-01
-3.136232460218732476e-01,2.307920380308329800e-01,-3.971249898752008956e-01,-5.594967721819532613e-01,-6.134710858744719247e-02,-3.191920106728787232e-01,2.688253206716254562e-01,-4.054352341624954947e-01,6.614792508056601683e-01,-8.191171339300223897e-01,-3.842256722696692911e-02,-2.913706976909526403e-01,-5.689347313308925624e-01,9.322404065942777041e-02,7.436961055920932040e-02,1.280995757040047089e-01,-7.350660257510328865e-02,1.771751598153930018e-01,1.780120989525133257e-01,-4.352667899556839637e-01,-6.648610075252571645e-03,1.213725560893622879e-01,5.004241586524093011e-01,3.452509462242401850e-01,-5.604218213585655528e-01,4.096908784394822090e-01,-2.978558251258555667e-01,-3.353567362151859133e-01,-3.212243654199162801e-01,-7.323561787651339250e-02,2.657028397714666368e-01,-4.795182243149165302e-02,-4.152920343015788496e-01,-2.901557255112388045e-01,1.604236883757132609e-02,3.294631541983234491e-01,-1.239047150165490802e-01,2.341287910539759098e-01,-1.454991461294423694e-01,4.276267981500073839e-02,-1.276856869237254222e-01,-1.673067019955154500e-02,1.816625105140912688e-01,1.224093707517619756e-01,1.471453363050365289e-02,-2.343654615318985779e-01,-2.463387289987019335e-01,8.698345347110655879e-03,1.842298710825387709e-01,-2.395216569865936951e-01
-1.578755794769000353e-01,7.731449483373868670e-02,-6.801858733362308174e-01,7.244136994278842501e-01,-9.573248713550952527e-02,1.869565944049222106e-01,-6.164078953230248681e-01,-3.000579210765211835e-01,-1.882501014744013546e-01,-4.161127915430185009e-01,5.591002516256127208e-01,-1.665170600506777135e-02,3.972279762732884856e-01,1.944670507237024337e-01,3.534415886929075379e-01,1.850771994228551376e-01,3.303231929677788448e-01,-5.253147499333811199e-01,-1.746024370538724058e-01,2.109480338208398198e-01,1.544345513857006358e+00,-6.817927234284246740e-01,2.523209016555215400e-02,1.864378546673531589e-01,5.248768753747434790e-02,2.671234824372567540e-01,3.408045650061047871e-01,9.114174673292398110e-02,-3.459213596234005927e-01,2.338871999313797134e-01,-6.114567598367901535e-01,1.448437008348606725e-01,1.262144818950849678e-01,-3.024513181581251486e-01,-1.723843852667654997e-01,4.069585120479963236e-01,2.631004481665172867e-01,-8.022229438482965103e-01,-4.342905332378400873e-02,1.256541591196920771e-01,2.752129023998749480e-01,7.338523719783062171e-01,4.816567641904467290e-01,-2.958620838931170782e-01,6.330045440791441935e-01,4.437463392900017345e-01,3.666754301880159050e-01,-3.686515343678476442e-01,-2.110203846462291866e-01,4.677677506145622166e-01
-2.459505046101889136e-01,1.488460924329360335e-01,-9.283882362113839992e-01,4.036231772086605885e-01,3.818736257595151673e-01,-3.219081804517631151e-01,1.531865105127715232e+00,-2.499181651577304653e-01,1.003752683987106709e+00,1.057026721959677840e+00,9.813652174007658768e-02,-6.372518758392079485e-01,-2.636327510233893445e-01,8.437743515617993628e-01,-6.385698385885880679e-01,-7.687692510314460270e-02,5.419207690844265457e-01,1.021285407188320254e-01,3.395473763560667990e-01,-1.938665370912011909e-01,-2.930510681566180220e-01,2.746951600109273084e-01,-1.322824108938757126e-01,-1.789774387137006428e-01,9.995317177385810992e-02,2.953310890703442215e-01,5.776866694049672679e-01,7.860987811975339579e-01,-7.061373565900873166e-03,3.121257975293022513e-01,1.869534178987419526e-01,6.040780634051537978e-01,4.488843955414254516e-01,-2.046087635499156121e-01,-1.515378572337758994e-02,-3.004869103778133321e-01,3.135735113864142609e-01,-1.870029849598351668e-01,-5.317700906219436918e-01,1.049058073246894457e-01,5.672355757011437322e-02,2.492794520913284989e-02,-2.431711517631914843e-01,1.572651274302115099e-01,-8.134028228210286871e-02,-6.772925066080281997e-02,9.038944806476194305e-02,4.796771784035646323e-03,-3.245967394109231657e-02,-4.660666676551736970e-02
1.152909648437099532e+00,-9.702347336879827422e-01,2.725990519988689131e-01,-4.785437005414523715e-02,6.275200882045123274e-01,-3.152051546079598365e-01,-6.471409758513101407e-01,-2.933677759496711723e-01,2.254617090665616830e-01,1.085663575936329645e-01,-5.492052433529749367e-01,-1.597125193148499211e-01,3.884803081837390204e-02,3.409332290664260912e-01,2.403403936932284671e-02,2.099117157850945159e-01,-1.331906491361424250e-01,-2.409593336827003385e-01,3.289994256467294043e-01,-9.047617446421996057e-02,-1.722509449256762470e-01,-6.376233227760564892e-01,-1.212622670391280827e-01,2.072649950777681258e-02,2.053516430443607654e-01,-2.011887012963125554e-01,2.438273856690719998e-01,-1.709079900645139871e-01,3.104715260181872827e-01,4.142000578629467800e-01,6.777177886461452916e-01,-7.217944120403133601e-01,1.640138940210430774e-01,6.753740090725494916e-02,6.511477068383175748e-02,-3.207684649317501524e-01,1.449286164208084260e-01,-1.635016377844371038e-01,3.179788906069707655e-01,1.439785774276516328e-01,4.314742069223419241e-02,2.688116878029477852e-01,-2.751772959653370210e-01,-1.181068336340894004e-01,-1.776525834732340103e-01,-5.126040645112476257e-01,2.513648920442053125e-01,-2.015516859022780383e-01,2.353302970034540920e-01,7.836498969407824922e-02
